"trans_id","lang","translation"
"平井下町","en","Hiraishimomachi"
"平井下町","ja","平井下町"
"平井下町","ja-Hrkt","ヒライシモマチ"
"平井元町","en","Hiraimotomachi"
"平井元町","ja","平井元町"
"平井元町","ja-Hrkt","ヒライモトマチ"
"平井小学校","en","Hirai Shogakko"
"平井小学校","ja","平井小学校"
"平井小学校","ja-Hrkt","ヒライショウガッコウ"
"平井小学校入口","en","Hirai Shogakko"
"平井小学校入口","ja","平井小学校入口"
"平井小学校入口","ja-Hrkt","ヒライショウガッコウイリグチ"
"平田中央","en","Hirata-chuo"
"平田中央","ja","平田中央"
"平田中央","ja-Hrkt","ヒラタチュウオウ"
"平田口","en","Hirataguchi"
"平田口","ja","平田口"
"平田口","ja-Hrkt","ヒラタグチ"
"平田東","en","Hirata-higashi"
"平田東","ja","平田東"
"平田東","ja-Hrkt","ヒラタヒガシ"
"平田東公園","en","Hirata-higashi Koen"
"平田東公園","ja","平田東公園"
"平田東公園","ja-Hrkt","ヒラタヒガシコウエン"
"平田西","en","Hirata-nishi"
"平田西","ja","平田西"
"平田西","ja-Hrkt","ヒラタニシ"
"平福","en","Hirafuku"
"平福","ja","平福"
"平福","ja-Hrkt","ヒラフク"
"平野","en","Hirano"
"平野","ja","平野"
"平野","ja-Hrkt","ヒラノ"
"幸島小学校入口","en","Kojima Shogakko Iriguchi"
"幸島小学校入口","ja","幸島小学校入口"
"幸島小学校入口","ja-Hrkt","コウジマショウガッコウイリグチ"
"幸町","en","Saiwaicho"
"幸町","ja","幸町"
"幸町","ja-Hrkt","サイワイチョウ"
"ひかり幼稚園前","en","Hikari Yochien-mae"
"ひかり幼稚園前","ja","ひかり幼稚園前"
"ひかり幼稚園前","ja-Hrkt","ヒカリヨウチエンマエ"
"広潟","en","Hirokata"
"広潟","ja","広潟"
"広潟","ja-Hrkt","ヒロカタ"
"庄田東","en","Shoda-higashi"
"庄田東","ja","庄田東"
"庄田東","ja-Hrkt","ショウダヒガシ"
"庄田西","en","Shoda-nishi"
"庄田西","ja","庄田西"
"庄田西","ja-Hrkt","ショウダニシ"
"庭瀬本町","en","Niwasehonmachi"
"庭瀬本町","ja","庭瀬本町"
"庭瀬本町","ja-Hrkt","ニワセホンマチ"
"庭瀬駅通","en","Niwase Eki-dori"
"庭瀬駅通","ja","庭瀬駅通"
"庭瀬駅通","ja-Hrkt","ニワセエキドオリ"
"延友","en","Nobutomo"
"延友","ja","延友"
"延友","ja-Hrkt","ノブトモ"
"当新田","en","Toshinden"
"当新田","ja","当新田"
"当新田","ja-Hrkt","トウシンデン"
"後呂","en","Ushiro"
"後呂","ja","後呂"
"後呂","ja-Hrkt","ウシロ"
"後楽園","en","Korakuen-mae (Korakuen Garden main gate)"
"後楽園","ja","後楽園"
"後楽園","ja-Hrkt","コウラクエン"
"後閑","en","Gokan"
"後閑","ja","後閑"
"後閑","ja-Hrkt","ゴカン"
"後閑小学校前","en","Gokan Shogakko-mae（Gokan Elementary School）"
"後閑小学校前","ja","後閑小学校前"
"後閑小学校前","ja-Hrkt","ゴカンショウガッコウマエ"
"御南中学校入口","en","Minan Chugakko Iriguchi"
"御南中学校入口","ja","御南中学校入口"
"御南中学校入口","ja-Hrkt","ミナンチュウガッコウイリグチ"
"御南西公民館入口","en","Minan-nishi Kominkan Iriguchi"
"御南西公民館入口","ja","御南西公民館入口"
"御南西公民館入口","ja-Hrkt","ミナンニシコウミンカンイリグチ"
"御幸町","en","Miyukicho"
"御幸町","ja","御幸町"
"御幸町","ja-Hrkt","ミユキチョウ"
"御野校前","en","Minoko-mae"
"御野校前","ja","御野校前"
"御野校前","ja-Hrkt","ミノコウマエ"
"愛生園","en","Aiseien"
"愛生園","ja","愛生園"
"愛生園","ja-Hrkt","アイセイエン"
"愛生園口","en","Aiseienguchi"
"愛生園口","ja","愛生園口"
"愛生園口","ja-Hrkt","アイセイエングチ"
"慈圭病院","en","Jikei Byoin (Jikei Hospital)"
"慈圭病院","ja","慈圭病院"
"慈圭病院","ja-Hrkt","ジケイビョウイン"
"慈照院前","en","Jishoin-mae（Jishoin Temple）"
"慈照院前","ja","慈照院前"
"慈照院前","ja-Hrkt","ジショウインマエ"
"戸島公園","en","Toshima Koen"
"戸島公園","ja","戸島公園"
"戸島公園","ja-Hrkt","トシマコウエン"
"オージー技研","en","OG Giken（OG Wellness Technologies Co., Ltd.）"
"オージー技研","ja","オージー技研"
"オージー技研","ja-Hrkt","オージーギケン"
"押上社宅","en","Oshiage Shataku"
"押上社宅","ja","押上社宅"
"押上社宅","ja-Hrkt","オシアゲシャタク"
"撫川","en","Natsukawa"
"撫川","ja","撫川"
"撫川","ja-Hrkt","ナツカワ"
"操南中学校前","en","Sonan Chugakko-mae（Sonan Junior High School）"
"操南中学校前","ja","操南中学校前"
"操南中学校前","ja-Hrkt","ソウナンチュウガッコウマエ"
"操南台団地中","en","Sonandai Danchi-naka"
"操南台団地中","ja","操南台団地中"
"操南台団地中","ja-Hrkt","ソウナンダイダンチナカ"
"操南台団地入口","en","Sonandai Danchi Iriguchi"
"操南台団地入口","ja","操南台団地入口"
"操南台団地入口","ja-Hrkt","ソウナンダイダンチイリグチ"
"操南台団地東","en","Sonandai Danchi-higashi"
"操南台団地東","ja","操南台団地東"
"操南台団地東","ja-Hrkt","ソウナンダイダンチヒガシ"
"操南台団地西","en","Sonandai Danchi-nishi"
"操南台団地西","ja","操南台団地西"
"操南台団地西","ja-Hrkt","ソウナンダイダンチニシ"
"操南団地入口","en","Sonan-Danchi Iriguchi"
"操南団地入口","ja","操南団地入口"
"操南団地入口","ja-Hrkt","ソウナンダンチイリグチ"
"操陽団地","en","Soyo Danchi"
"操陽団地","ja","操陽団地"
"操陽団地","ja-Hrkt","ソウヨウダンチ"
"政津","en","Masatsu"
"政津","ja","政津"
"政津","ja-Hrkt","マサツ"
"文化センター入口","en","Bunka Center Iriguchi"
"文化センター入口","ja","文化センター入口"
"文化センター入口","ja-Hrkt","ブンカセンターイリグチ"
"新京橋西詰","en","Shinkyobashi-Nishizume"
"新京橋西詰","ja","新京橋西詰"
"新京橋西詰","ja-Hrkt","シンキョウバシニシヅメ"
"新保","en","Shimbo "
"新保","ja","新保"
"新保","ja-Hrkt","シンボウ"
"新保北","en","Shimbo-kita"
"新保北","ja","新保北"
"新保北","ja-Hrkt","シンボウキタ"
"新保南","en","Shimbo-minami"
"新保南","ja","新保南"
"新保南","ja-Hrkt","シンボウミナミ"
"新保口","en","Shimbo-guchi"
"新保口","ja","新保口"
"新保口","ja-Hrkt","シンボウグチ"
"新保口下","en","Shimbo-guchi-shimo"
"新保口下","ja","新保口下"
"新保口下","ja-Hrkt","シンボウグチシモ"
"新倉敷駅","en","Shin-Kurashiki Sta."
"新倉敷駅","ja","新倉敷駅"
"新倉敷駅","ja-Hrkt","シンクラシキエキ"
"新倉敷駅北口","en","Shin-Kurashiki Sta. North Gate"
"新倉敷駅北口","ja","新倉敷駅北口"
"新倉敷駅北口","ja-Hrkt","シンクラシキエキキタグチ"
"新屋敷","en","Shin-Yashiki"
"新屋敷","ja","新屋敷"
"新屋敷","ja-Hrkt","シンヤシキ"
"新屋敷団地高島駅前","en","Shin-yashiki Danchi/Takashima-Ekimae（Takashima Sta.）"
"新屋敷団地高島駅前","ja","新屋敷団地高島駅前"
"新屋敷団地高島駅前","ja-Hrkt","シンヤシキダンチタカシマエキマエ"
"新岡山港","en","Shin-Okayama Port (For Shodoshima)"
"新岡山港","ja","新岡山港"
"新岡山港","ja-Hrkt","シンオカヤマコウ"
"新橋","en","Shimbashi"
"新橋","ja","新橋"
"新橋","ja-Hrkt","シンバシ"
"新田","en","Shinden"
"新田","ja","新田"
"新田","ja-Hrkt","シンデン"
"新町中央","en","Shimmachi-chuo"
"新町中央","ja","新町中央"
"新町中央","ja-Hrkt","シンマチチュウオウ"
"新町北","en","Shimmachi-kita"
"新町北","ja","新町北"
"新町北","ja-Hrkt","シンマチキタ"
"新福","en","Shinpuku"
"新福","ja","新福"
"新福","ja-Hrkt","シンプク"
"新西大寺町筋","en","Shin-Saidaijicho-suji"
"新西大寺町筋","ja","新西大寺町筋"
"新西大寺町筋","ja-Hrkt","シンサイダイジチョウスジ"
"新道上平井","en","Shindo Kami-hirai"
"新道上平井","ja","新道上平井"
"新道上平井","ja-Hrkt","シンドウカミヒライ"
"新道中畑","en","Shindo Nakabatake"
"新道中畑","ja","新道中畑"
"新道中畑","ja-Hrkt","シンドウナカバタケ"
"新道中畑下","en","Shindo Nakabatake-shimo"
"新道中畑下","ja","新道中畑下"
"新道中畑下","ja-Hrkt","シンドウナカバタケシモ"
"新道元町","en","Shindo Motomachi"
"新道元町","ja","新道元町"
"新道元町","ja-Hrkt","シンドウモトマチ"
"新道江並","en","Shindo Enami"
"新道江並","ja","新道江並"
"新道江並","ja-Hrkt","シンドウエナミ"
"新道江並下","en","Shindo Enami-shimo"
"新道江並下","ja","新道江並下"
"新道江並下","ja-Hrkt","シンドウエナミシモ"
"新道江崎","en","Shindo Ezaki"
"新道江崎","ja","新道江崎"
"新道江崎","ja-Hrkt","シンドウエザキ"
"新道江崎下","en","Shindo Ezaki-shimo"
"新道江崎下","ja","新道江崎下"
"新道江崎下","ja-Hrkt","シンドウエザキシモ"
"新道浜中","en","Shindo Hama-naka"
"新道浜中","ja","新道浜中"
"新道浜中","ja-Hrkt","シンドウハマナカ"
"新野","en","Niino"
"新野","ja","新野"
"新野","ja-Hrkt","ニイノ"
"新開団地前","en","Shinkai Danchi-mae"
"新開団地前","ja","新開団地前"
"新開団地前","ja-Hrkt","シンカイダンチマエ"
"日之出町","en","Hinodecho"
"日之出町","ja","日之出町"
"日之出町","ja-Hrkt","ヒノデチョウ"
"日比","en","Hibi"
"日比","ja","日比"
"日比","ja-Hrkt","ヒビ"
"日比市民センター前","en","Hibi Shimin Center-mae"
"日比市民センター前","ja","日比市民センター前"
"日比市民センター前","ja-Hrkt","ヒビシミンセンターマエ"
"日比製煉所前","en","Hibi Seirensho-mae"
"日比製煉所前","ja","日比製煉所前"
"日比製煉所前","ja-Hrkt","ヒビセイレンショマエ"
"日比製煉西門前","en","Hibi Seiren Nishimon-mae"
"日比製煉西門前","ja","日比製煉西門前"
"日比製煉西門前","ja-Hrkt","ヒビセイレンニシモンマエ"
"日ノ田門前","en","Hinotamon-mae"
"日ノ田門前","ja","日ノ田門前"
"日ノ田門前","ja-Hrkt","ヒノタモンマエ"
"日赤病院","en","Nisseki Byoin (Nisseki Hospital insight) "
"日赤病院","ja","日赤病院"
"日赤病院","ja-Hrkt","ニッセキビョウイン"
"日赤病院入口","en","Nisseki Byoin Iriguchi（Japanese Red Cross Okayama Hospital Main Gate）"
"日赤病院入口","ja","日赤病院入口"
"日赤病院入口","ja-Hrkt","ニッセキビョウインイリグチ"
"旭川荘","en","Asahigawasou"
"旭川荘","ja","旭川荘"
"旭川荘","ja-Hrkt","アサヒガワソウ"
"ひらた旭川荘","en","Hirata Asahigawasou"
"ひらた旭川荘","ja","ひらた旭川荘"
"ひらた旭川荘","ja-Hrkt","ヒラタアサヒガワソウ"
"旭川荘北","en","Asahigawasou-kita"
"旭川荘北","ja","旭川荘北"
"旭川荘北","ja-Hrkt","アサヒガワソウキタ"
"旭川荘吉井川キャンパス前","en","Asahigawasou Yoshiigawa Campus-mae"
"旭川荘吉井川キャンパス前","ja","旭川荘吉井川キャンパス前"
"旭川荘吉井川キャンパス前","ja-Hrkt","アサヒガワソウヨシイガワキャンパスマエ"
"旭川荘吉井川キャンパス正門前","en","Asahigawasou Yoshiigawa Campus Seimon-mae"
"旭川荘吉井川キャンパス正門前","ja","旭川荘吉井川キャンパス正門前"
"旭川荘吉井川キャンパス正門前","ja-Hrkt","アサヒガワソウヨシイガワキャンパスセイモンマエ"
"旭東病院前","en","Kyokuto Byoin-mae (Kyokuto Hospital main gate)"
"旭東病院前","ja","旭東病院前"
"旭東病院前","ja-Hrkt","キョクトウビョウインマエ"
"旭橋通り","en","Asahibashi-dori"
"旭橋通り","ja","旭橋通り"
"旭橋通り","ja-Hrkt","アサヒバシドオリ"
"旭町北","en","Asahimachi-kita"
"旭町北","ja","旭町北"
"旭町北","ja-Hrkt","アサヒマチキタ"
"明神前","en","Myojinmae"
"明神前","ja","明神前"
"明神前","ja-Hrkt","ミョウジンマエ"
"明神町","en","Myojincho"
"明神町","ja","明神町"
"明神町","ja-Hrkt","ミョウジンチョウ"
"明誠学院前","en","Meiseigakuin-mae"
"明誠学院前","ja","明誠学院前"
"明誠学院前","ja-Hrkt","メイセイガクインマエ"
"昭和町","en","Showamachi"
"昭和町","ja","昭和町"
"昭和町","ja-Hrkt","ショウワマチ"
"昭和被服総業前","en","Showahifukusogyo-mae"
"昭和被服総業前","ja","昭和被服総業前"
"昭和被服総業前","ja-Hrkt","ショウワヒフクソウギョウマエ"
"暮石","en","Kureishi"
"暮石","ja","暮石"
"暮石","ja-Hrkt","クレイシ"
"暮石北","en","Kureishi-kita"
"暮石北","ja","暮石北"
"暮石北","ja-Hrkt","クレイシキタ"
"曹源寺","en","Sogenji（Sogenji Temple）"
"曹源寺","ja","曹源寺"
"曹源寺","ja-Hrkt","ソウゲンジ"
"朝日塾小学校前","en","Asahijuku Shogakko-mae"
"朝日塾小学校前","ja","朝日塾小学校前"
"朝日塾小学校前","ja-Hrkt","アサヒジュクショウガッコウマエ"
"朝日高前","en","Asahiko-mae"
"朝日高前","ja","朝日高前"
"朝日高前","ja-Hrkt","アサヒコウマエ"
"木材市場入口","en","Mokuzai Ichiba Iriguchi"
"木材市場入口","ja","木材市場入口"
"木材市場入口","ja-Hrkt","モクザイイチバイリグチ"
"木材市場前","en","Mokuzai Ichiba-mae"
"木材市場前","ja","木材市場前"
"木材市場前","ja-Hrkt","モクザイイチバマエ"
"本庄南","en","Honjo-minami"
"本庄南","ja","本庄南"
"本庄南","ja-Hrkt","ホンジョウミナミ"
"本村","en","Honmura"
"本村","ja","本村"
"本村","ja-Hrkt","ホンムラ"
"本蓮寺下","en","Honrenji-shita"
"本蓮寺下","ja","本蓮寺下"
"本蓮寺下","ja-Hrkt","ホンレンジシタ"
"東中央町","en","Higashi Chuocho"
"東中央町","ja","東中央町"
"東中央町","ja-Hrkt","ヒガシチュウオウチョウ"
"東原口","en","Higashi Haraguchi"
"東原口","ja","東原口"
"東原口","ja-Hrkt","ヒガシハラグチ"
"東古松二丁目","en","Higashi Furumatsu 2-chome"
"東古松二丁目","ja","東古松二丁目"
"東古松二丁目","ja-Hrkt","ヒガシフルマツニチョウメ"
"東古松南町","en","Higashi Furumatsu Minamimachi"
"東古松南町","ja","東古松南町"
"東古松南町","ja-Hrkt","ヒガシフルマツミナミマチ"
"東古松四丁目","en","Higashi Furumatsu 4-chome"
"東古松四丁目","ja","東古松四丁目"
"東古松四丁目","ja-Hrkt","ヒガシフルマツヨンチョウメ"
"東宝伝","en","Higashi-Hoden"
"東宝伝","ja","東宝伝"
"東宝伝","ja-Hrkt","ヒガシホウデン"
"東富井","en","Higashitomii"
"東富井","ja","東富井"
"東富井","ja-Hrkt","ヒガシトミイ"
"東小高地","en","Higashikokochi"
"東小高地","ja","東小高地"
"東小高地","ja-Hrkt","ヒガシココウチ"
"東山","en","Higashiyama"
"東山","ja","東山"
"東山","ja-Hrkt","ヒガシヤマ"
"東山カントリー","en","Higashiyama Country"
"東山カントリー","ja","東山カントリー"
"東山カントリー","ja-Hrkt","ヒガシヤマカントリー"
"東山一丁目","en","Higashiyama 1-chome"
"東山一丁目","ja","東山一丁目"
"東山一丁目","ja-Hrkt","ヒガシヤマイッチョウメ"
"東山峠","en","Higashiyama-toge"
"東山峠","ja","東山峠"
"東山峠","ja-Hrkt","ヒガシヤマトウゲ"
"東山電停前","en","Higashiyama Dentei-mae（Higashiyama Sta.）"
"東山電停前","ja","東山電停前"
"東山電停前","ja-Hrkt","ヒガシヤマデンテイマエ"
"東島田町","en","Higashi Shimada-cho"
"東島田町","ja","東島田町"
"東島田町","ja-Hrkt","ヒガシシマダチョウ"
"東川原","en","Higashi Gawara"
"東川原","ja","東川原"
"東川原","ja-Hrkt","ヒガシガワラ"
"東川町","en","Higashigawacho"
"東川町","ja","東川町"
"東川町","ja-Hrkt","ヒガシガワチョウ"
"東田井地","en","Higashitaiji"
"東田井地","ja","東田井地"
"東田井地","ja-Hrkt","ヒガシタイジ"
"東紅陽台","en","Higashikoyodai"
"東紅陽台","ja","東紅陽台"
"東紅陽台","ja-Hrkt","ヒガシコウヨウダイ"
"東花尻","en","Higashi Hanajiri"
"東花尻","ja","東花尻"
"東花尻","ja-Hrkt","ヒガシハナジリ"
"東谷","en","Higashitani"
"東谷","ja","東谷"
"東谷","ja-Hrkt","ヒガシタニ"
"東郡","en","Higashigori"
"東郡","ja","東郡"
"東郡","ja-Hrkt","ヒガシゴオリ"
"東部クリーンセンター前","en","Tobu Clean Center-mae"
"東部クリーンセンター前","ja","東部クリーンセンター前"
"東部クリーンセンター前","ja-Hrkt","トウブクリーンセンターマエ"
"東高前","en","Higashiko-mae"
"東高前","ja","東高前"
"東高前","ja-Hrkt","ヒガシコウマエ"
"東高地","en","Higashikochi"
"東高地","ja","東高地"
"東高地","ja-Hrkt","ヒガシコウチ"
"東高地南","en","Higashikochi-minami"
"東高地南","ja","東高地南"
"東高地南","ja-Hrkt","ヒガシコウチミナミ"
"東高崎","en","Higashitakasaki"
"東高崎","ja","東高崎"
"東高崎","ja-Hrkt","ヒガシタカサキ"
"松島北ノ口","en","Matsushima Kitanokuchi"
"松島北ノ口","ja","松島北ノ口"
"松島北ノ口","ja-Hrkt","マツシマキタノクチ"
"松島西ノ口","en","Matsushima Nishinokuchi"
"松島西ノ口","ja","松島西ノ口"
"松島西ノ口","ja-Hrkt","マツシマニシノクチ"
"松崎","en","Matsuzaki"
"松崎","ja","松崎"
"松崎","ja-Hrkt","マツザキ"
"松浜町","en","Matsuhamacho"
"松浜町","ja","松浜町"
"松浜町","ja-Hrkt","マツハマチョウ"
"柳川","en","Yanagawa"
"柳川","ja","柳川"
"柳川","ja-Hrkt","ヤナガワ"
"柳川西","en","Yanagawa-nishi"
"柳川西","ja","柳川西"
"柳川西","ja-Hrkt","ヤナガワニシ"
"柳町一丁目","en","Yanagimachi 1-chome"
"柳町一丁目","ja","柳町一丁目"
"柳町一丁目","ja-Hrkt","ヤナギマチイッチョウメ"
"栄橋","en","Sakaebashi"
"栄橋","ja","栄橋"
"栄橋","ja-Hrkt","サカエバシ"
"栄町","en","Sakaecho"
"栄町","ja","栄町"
"栄町","ja-Hrkt","サカエチョウ"
"栄駅北","en","Sakae Eki-kita"
"栄駅北","ja","栄駅北"
"栄駅北","ja-Hrkt","サカエエキキタ"
"栢谷口","en","Kaidani-guchi"
"栢谷口","ja","栢谷口"
"栢谷口","ja-Hrkt","カイダニグチ"
"桑野","en","Kuwano"
"桑野","ja","桑野"
"桑野","ja-Hrkt","クワノ"
"桑野営業所","en","Kuwano Eigyosho"
"桑野営業所","ja","桑野営業所"
"桑野営業所","ja-Hrkt","クワノエイギョウショ"
"桑野東","en","Kuwano-higashi"
"桑野東","ja","桑野東"
"桑野東","ja-Hrkt","クワノヒガシ"
"桜ヶ丘","en","Sakuragaoka"
"桜ヶ丘","ja","桜ヶ丘"
"桜ヶ丘","ja-Hrkt","サクラガオカ"
"桜橋","en","Sakurabashi"
"桜橋","ja","桜橋"
"桜橋","ja-Hrkt","サクラバシ"
"梅木橋","en","Umekibashi"
"梅木橋","ja","梅木橋"
"梅木橋","ja-Hrkt","ウメキバシ"
"梶岡","en","Kajioka"
"梶岡","ja","梶岡"
"梶岡","ja-Hrkt","カジオカ"
"植物園前","en","Shokubutsuen-mae"
"植物園前","ja","植物園前"
"植物園前","ja-Hrkt","ショクブツエンマエ"
"植物園口","en","Shokubutsuen-guchi"
"植物園口","ja","植物園口"
"植物園口","ja-Hrkt","ショクブツエングチ"
"榊原病院前","en","Sakakibara Byoin-mae (Sakakibara Hospital)"
"榊原病院前","ja","榊原病院前"
"榊原病院前","ja-Hrkt","サカキバラビョウインマエ"
"槌ヶ原","en","Tsuchigahara"
"槌ヶ原","ja","槌ヶ原"
"槌ヶ原","ja-Hrkt","ツチガハラ"
"横井小学校前","en","Yokoi Shogakko-mae"
"横井小学校前","ja","横井小学校前"
"横井小学校前","ja-Hrkt","ヨコイショウガッコウマエ"
"横尾入口","en","Yoko Iriguchi"
"横尾入口","ja","横尾入口"
"横尾入口","ja-Hrkt","ヨコオイリグチ"
"横田","en","Yokota"
"横田","ja","横田"
"横田","ja-Hrkt","ヨコタ"
"横田口","en","Yokotaguchi"
"横田口","ja","横田口"
"横田口","ja-Hrkt","ヨコタグチ"
"樶","en","Sai"
"樶","ja","樶"
"樶","ja-Hrkt","サイ"
"樶東町一丁目","en","Sai Higashimachi 1-chome"
"樶東町一丁目","ja","樶東町一丁目"
"樶東町一丁目","ja-Hrkt","サイヒガシマチイッチョウメ"
"あけぼの橋","en","Akebonobashi"
"あけぼの橋","ja","あけぼの橋"
"あけぼの橋","ja-Hrkt","アケボノバシ"
"機動隊前","en","Kidotai-mae"
"機動隊前","ja","機動隊前"
"機動隊前","ja-Hrkt","キドウタイマエ"
"機工センター","en","Kiko Center"
"機工センター","ja","機工センター"
"機工センター","ja-Hrkt","キコウセンター"
"機工センター口","en","Kiko Center-guchi"
"機工センター口","ja","機工センター口"
"機工センター口","ja-Hrkt","キコウセンターグチ"
"クラレ正門前","en","KURARAY Seimon-mae"
"クラレ正門前","ja","クラレ正門前"
"クラレ正門前","ja-Hrkt","クラレセイモンマエ"
"ＪＦＥ正門前","en","JFE Seimon-mae(JFE Main Gate)"
"ＪＦＥ正門前","ja","ＪＦＥ正門前"
"ＪＦＥ正門前","ja-Hrkt","ジェイエフイーセイモンマエ"
"武道館前","en","Budokan-mae"
"武道館前","ja","武道館前"
"武道館前","ja-Hrkt","ブドウカンマエ"
"武道館口","en","Budokan-guchi"
"武道館口","ja","武道館口"
"武道館口","ja-Hrkt","ブドウカングチ"
"水島協同病院前","en","Mizushima Kyodo Byoin-mae（Mizushima Kyodo Hospital）"
"水島協同病院前","ja","水島協同病院前"
"水島協同病院前","ja-Hrkt","ミズシマキョウドウビョウインマエ"
"水島学校前","en","Mizushima Gakko-mae"
"水島学校前","ja","水島学校前"
"水島学校前","ja-Hrkt","ミズシマガッコウマエ"
"ＮＴＴ水島・水島第一病院前","en","NTT Mizushima/Mizushima Daiichi Byoin-mae"
"ＮＴＴ水島・水島第一病院前","ja","ＮＴＴ水島・水島第一病院前"
"ＮＴＴ水島・水島第一病院前","ja-Hrkt","エヌティーティーミズシマミズシマダイイチビョウインマエ"
"水島郵便局前","en","Mizushima Yubinkyoku-mae"
"水島郵便局前","ja","水島郵便局前"
"水島郵便局前","ja-Hrkt","ミズシマユウビンキョクマエ"
"水江","en","Mizue"
"水江","ja","水江"
"水江","ja-Hrkt","ミズエ"
"水江口","en","Mizueguchi"
"水江口","ja","水江口"
"水江口","ja-Hrkt","ミズエグチ"
"水源池","en","Suigenchi"
"水源池","ja","水源池"
"水源池","ja-Hrkt","スイゲンチ"
"水道局前","en","Suidokyoku-mae"
"水道局前","ja","水道局前"
"水道局前","ja-Hrkt","スイドウキョクマエ"
"水門亀岩","en","Suimonkameiwa"
"水門亀岩","ja","水門亀岩"
"水門亀岩","ja-Hrkt","スイモンカメイワ"
"水門入口","en","Suimon Iriguchi"
"水門入口","ja","水門入口"
"水門入口","ja-Hrkt","スイモンイリグチ"
"水門川東","en","Suimonkawahigashi"
"水門川東","ja","水門川東"
"水門川東","ja-Hrkt","スイモンカワヒガシ"
"水門掛座","en","Suimonkakeza"
"水門掛座","ja","水門掛座"
"水門掛座","ja-Hrkt","スイモンカケザ"
"永井","en","Nagai"
"永井","ja","永井"
"永井","ja-Hrkt","ナガイ"
"永井上","en","Nagai-kami"
"永井上","ja","永井上"
"永井上","ja-Hrkt","ナガイカミ"
"永井中","en","Nagai-naka"
"永井中","ja","永井中"
"永井中","ja-Hrkt","ナガイナカ"
"汗入","en","Aseiri"
"汗入","ja","汗入"
"汗入","ja-Hrkt","アセイリ"
"江崎","en","Ezaki"
"江崎","ja","江崎"
"江崎","ja-Hrkt","エザキ"
"江長","en","Enaga"
"江長","ja","江長"
"江長","ja-Hrkt","エナガ"
"江長中","en","Enaga-naka"
"江長中","ja","江長中"
"江長中","ja-Hrkt","エナガナカ"
"江長十字路","en","Enaga Jujiro"
"江長十字路","ja","江長十字路"
"江長十字路","ja-Hrkt","エナガジュウジロ"
"江長沖","en","Enaga-oki"
"江長沖","ja","江長沖"
"江長沖","ja-Hrkt","エナガオキ"
"池の内","en","Ikenouchi"
"池の内","ja","池の内"
"池の内","ja-Hrkt","イケノウチ"
"池の内東","en","Ikenouchi-higashi"
"池の内東","ja","池の内東"
"池の内東","ja-Hrkt","イケノウチヒガシ"
"沖","en","Oki"
"沖","ja","沖"
"沖","ja-Hrkt","オキ"
"沖元","en","Okimoto"
"沖元","ja","沖元"
"沖元","ja-Hrkt","オキモト"
"沖元西","en","Okimoto-nishi"
"沖元西","ja","沖元西"
"沖元西","ja-Hrkt","オキモトニシ"
"沖新町","en","Okishinmachi"
"沖新町","ja","沖新町"
"沖新町","ja-Hrkt","オキシンマチ"
"沖浜入口","en","Okihama Iriguchi"
"沖浜入口","ja","沖浜入口"
"沖浜入口","ja-Hrkt","オキハマイリグチ"
"沖田","en","Okita"
"沖田","ja","沖田"
"沖田","ja-Hrkt","オキタ"
"河田病院前","en","Kawada byoin-mae (Kawada Hospital)"
"河田病院前","ja","河田病院前"
"河田病院前","ja-Hrkt","カワダビョウインマエ"
"ケアハウスあいの泉前","en","Care House Ainoizumi-mae"
"ケアハウスあいの泉前","ja","ケアハウスあいの泉前"
"ケアハウスあいの泉前","ja-Hrkt","ケアハウスアイノイズミマエ"
"泉田北","en","Izumida-kita"
"泉田北","ja","泉田北"
"泉田北","ja-Hrkt","イズミダキタ"
"泉田口","en","Izumidaguchi"
"泉田口","ja","泉田口"
"泉田口","ja-Hrkt","イズミダグチ"
"泉田西","en","Izumida-nishi"
"泉田西","ja","泉田西"
"泉田西","ja-Hrkt","イズミダニシ"
"法界院参道口","en","Hokaiin Sando-guchi"
"法界院参道口","ja","法界院参道口"
"法界院参道口","ja-Hrkt","ホウカイインサンドウグチ"
"法界院駅前","en","Hokaiin-Ekimae"
"法界院駅前","ja","法界院駅前"
"法界院駅前","ja-Hrkt","ホウカイインエキマエ"
"津島新道","en","Tsushima Shin-michi"
"津島新道","ja","津島新道"
"津島新道","ja-Hrkt","ツシマシンミチ"
"津島東三丁目","en","Tsushima Higashi 3-chome"
"津島東三丁目","ja","津島東三丁目"
"津島東三丁目","ja-Hrkt","ツシマヒガシサンチョウメ"
"津波井","en","Tsubai"
"津波井","ja","津波井"
"津波井","ja-Hrkt","ツバイ"
"津田","en","Tsuda"
"津田","ja","津田"
"津田","ja-Hrkt","ツダ"
"津行","en","Zugyo"
"津行","ja","津行"
"津行","ja-Hrkt","ヅギョウ"
"津高台団地中","en","Tsudakadai Danchi-naka"
"津高台団地中","ja","津高台団地中"
"津高台団地中","ja-Hrkt","ツダカダイダンチナカ"
"津高台団地南","en","Tsudakadai Danchi-minami"
"津高台団地南","ja","津高台団地南"
"津高台団地南","ja-Hrkt","ツダカダイダンチミナミ"
"津高台団地西","en","Tsudakadai Danchi-nishi"
"津高台団地西","ja","津高台団地西"
"津高台団地西","ja-Hrkt","ツダカダイダンチニシ"
"津高営業所妙でん寺前","en","Tsudaka Eigyosho Myodenji-mae"
"津高営業所妙でん寺前","ja","津高営業所妙でん寺前"
"津高営業所妙でん寺前","ja-Hrkt","ツダカエイギョウショミョウデンジマエ"
